,movieId,title,genres,plot
1292,2669,Pork Chop Hill (1959),War,"During the Korean War peace talks, U.S. troops fight to retake a hill from the Communist Chinese forces."
1293,2670,"Run Silent, Run Deep (1958)",War,"A U.S. sub commander, obsessed with sinking a certain Japanese ship, butts heads with his first officer and crew."
1294,2671,Notting Hill (1999),Comedy|Romance,The life of a simple bookshop owner changes when he meets the most famous film star in the world.
1295,2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,A computer scientist running a virtual reality simulation of 1937 becomes the primary suspect when his colleague and mentor is murdered.
1296,2676,Instinct (1999),Drama|Thriller,"When noted anthropologist Dr. Ethan Powell, who left society to live in the jungle is imprisoned for murder, it's up to young psychiatrist Theo Caulder to get through to him."
1297,2677,Buena Vista Social Club (1999),Documentary,"Aging Cuban musicians whose talents had been virtually forgotten following Castro's takeover of Cuba, are brought out of retirement by Ry Cooder, who travelled to Havana in order to bring the musicians together, resulting in triumphant performances of extraordinary music, and resurrecting the musicians' careers."
1298,2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,"Two less than successful film producers, approaching mid-life crisis and clinging to their nerdy sci-fi obsessions, suddenly meet their idol: William Shatner."
1299,2682,Limbo (1999),Drama,"In an economically devastated Alaskan town, a fisherman with a troublesome past dates a woman whose young daughter does not approve of him. When he witnesses the murder of his shady brother, he, the woman and the kid run to the wilderness."
1300,2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,"Dr. Evil is back and has invented a new time machine that allows him to go back to the 1960s and steal Austin Powers' mojo, inadvertently leaving him ""shagless""."
1301,2686,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,"A red-colored violin inspires passion, making its way through three centuries over several owners and countries, eventually ending up at an auction where it may find a new owner."
1302,2687,Tarzan (1999),Animation|Children's,A man raised by gorillas must decide where he really belongs when he discovers he is a human.
1303,2688,"General's Daughter, The (1999)",Drama|Thriller,"When the daughter of a well-known and well-respected base commander is murdered, an undercover detective is summoned to look into the matter and finds a slew of cover-ups at West Point."
1304,2690,"Ideal Husband, An (1999)",Comedy,"London 1895: Cabinet minister, Sir Chiltern, and bachelor, Lord Goring, are victims of scheming women."
1305,2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,"After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks."
1306,2693,Trekkies (1997),Documentary,"Denise Crosby takes a first look at the huge fans of ""Star Trek"" and how the series from around America has affected and shaped their lives."
1307,2694,Big Daddy (1999),Comedy,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father."
1308,2696,"Dinner Game, The (Le D�ner de cons) (1998)",Comedy,"A few friends have a weekly fools' dinner, where each brings a fool along. Pierre finds a champion fool for next dinner. Surprise."
1309,2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,A species of South American killer spider hitches a lift to the U.S. in a coffin and starts to breed and kill.
1310,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,"When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame."
1311,2701,Wild Wild West (1999),Action|Sci-Fi|Western,"The two best special agents in the Wild West must save President Grant from the clutches of a diabolical, wheelchair-bound, steampunk-savvy, Confederate scientist bent on revenge for losing the Civil War."
1312,2702,Summer of Sam (1999),Drama,"Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American Northeast Bronx neighborhood who live in fear and distrust of one another."
1313,2706,American Pie (1999),Comedy,Four teenage boys enter a pact to lose their virginity by prom night.
1314,2707,Arlington Road (1999),Thriller,A man begins to suspect his neighbors are not what they appear to be and their secrets could be deadly.
1315,2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,"A widow's best friend tries to find her a new husband, but the ad posted in the newspaper attracts more than one possibility."
1316,2709,Muppets From Space (1999),Children's|Comedy,"Gonzo is contacted by his alien family through his breakfast cereal. But when the men in black kidnap him, it's up to Kermit and the gang to rescue Gonzo and help him reunite with his long-lost family."
1317,2710,"Blair Witch Project, The (1999)",Horror,"Three film students vanish after traveling into a Maryland forest to film a documentary on the local Blair Witch legend, leaving only their footage behind."
1318,2712,Eyes Wide Shut (1999),Drama,"A New York City doctor embarks on a harrowing, night-long odyssey of sexual and moral discovery after his wife reveals a painful secret to him."
1319,2713,Lake Placid (1999),Horror|Thriller,"Three people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine."
1320,2716,Ghostbusters (1984),Comedy|Horror,Three former parapsychology professors set up shop as a unique ghost removal service.
1321,2717,Ghostbusters II (1989),Comedy|Horror,The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.
1322,2718,Drop Dead Gorgeous (1999),Comedy,A small-town beauty pageant turns deadly as it becomes clear that someone will go to any lengths to win.
1323,2719,"Haunting, The (1999)",Horror|Thriller,A study in fear escalates into a heart-stopping nightmare for a professor and three subjects trapped in a mysterious mansion.
1324,2721,Trick (1999),Romance,"The misadventures of two young gay men, trying to find a place to be alone, one night in Manhattan."
1325,2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,"Searching for a cure to Alzheimer's disease, a group of scientists on an isolated research facility become the prey, as a trio of intelligent sharks fight back."
1326,2723,Mystery Men (1999),Action|Adventure|Comedy,A group of inept amateur superheroes must try to save the day when a supervillain threatens to destroy a major superhero and the city.
1327,2724,Runaway Bride (1999),Comedy|Romance,A reporter is assigned to write a story about a woman who has left a string of fiancés at the altar.
1328,2725,Twin Falls Idaho (1999),Drama,Conjoined twins have their relationship tested when a woman takes interest in one of them.
1329,2726,"Killing, The (1956)",Crime|Film-Noir,Crook Johnny Clay assembles a five-man team to plan and execute a daring racetrack robbery.
1330,2728,Spartacus (1960),Drama,The slave Spartacus leads a violent revolt against the decadent Roman Republic.
1331,2729,Lolita (1962),Drama,A middle-aged college professor becomes infatuated with a fourteen-year-old nymphet.
1332,2730,Barry Lyndon (1975),Drama,An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.
1333,2731,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,"A young boy, left without attention, delves into a life of petty crime."
1334,2732,Jules and Jim (Jules et Jim) (1961),Drama,Decades of a love triangle concerning two friends and an impulsive woman.
1335,2734,"Mosquito Coast, The (1986)",Drama,An inventor spurns his city life and moves his family into the jungles of Central America to make a utopia.
1336,2735,"Golden Child, The (1986)",Action|Adventure|Comedy,A private detective specializing in missing children is charged with the task of finding a special child whom dark forces want to eliminate.
1337,2736,Brighton Beach Memoirs (1986),Comedy,"Eugene, a young teenage Jewish boy, recalls his memoirs of his time as an adolescent youth. He goes through the hardships of puberty, sexual fantasy, and living the life of a poor boy in a crowded house."
1338,2738,Crimes of the Heart (1986),Comedy|Drama,Three southern sisters try to come to grips with the meaning of their mother's suicide.
1339,2739,"Color Purple, The (1985)",Drama,A black Southern woman struggles to find her identity after suffering abuse from her father and others over four decades.
1340,2745,"Mission, The (1986)",Drama,Eighteenth-century Spanish Jesuits try to protect a remote South American tribe in danger of falling under the rule of pro-slavery Portugal.
1341,2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,A nerdy florist finds his chance for success and romance with the help of a giant man-eating plant who demands to be fed.
1342,2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,"A clumsy young man nurtures a plant and discovers that it's carnivorous, forcing him to kill to feed it."
